Course,URL,University
"Theatre Design and Production, BA",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10447&returnto=11239,Purdue_University
"Theatre, BA",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10444&returnto=11239,Purdue_University
"Visual Arts Design Education, BA",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=12556&returnto=11239,Purdue_University
"Visual Arts Education, BA",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10450&returnto=11239,Purdue_University
"Women’s, Gender & Sexuality Studies, BA",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10445&returnto=11239,Purdue_University
"Industrial Design Professional Program, BFA",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10438&returnto=11239,Purdue_University
"Integrated Studio Arts, BFA",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10437&returnto=11239,Purdue_University
"Interior Design Professional Program, BFA",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10439&returnto=11239,Purdue_University
"Visual Communication Design, BFA",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10451&returnto=11239,Purdue_University
"Accounting, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10276&returnto=11239,Purdue_University
"Actuarial Science Honors, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10354&returnto=11239,Purdue_University
"Actuarial Science, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10352&returnto=11239,Purdue_University
"Aeronautical Engineering Technology, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10315&returnto=11239,Purdue_University
"Aerospace Financial Analysis, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10728&returnto=11239,Purdue_University
"Agribusiness: Agribusiness Management Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10164&returnto=11239,Purdue_University
"Agribusiness: Agricultural Finance Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10166&returnto=11239,Purdue_University
"Agribusiness: Agricultural Marketing Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10165&returnto=11239,Purdue_University
"Agribusiness: Commodity Marketing Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10167&returnto=11239,Purdue_University
"Agribusiness: Food Marketing Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10168&returnto=11239,Purdue_University
"Agricultural Communication, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10153&returnto=11239,Purdue_University
"Agricultural Economics: Applied Agricultural Economics Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10171&returnto=11239,Purdue_University
"Agricultural Economics: Commodity Marketing Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10169&returnto=11239,Purdue_University
"Agricultural Economics: Quantitative Analysis Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10170&returnto=11239,Purdue_University
"Agricultural Education, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10155&returnto=11239,Purdue_University
"Agricultural Systems Management, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=10162&returnto=11239,Purdue_University
"Agricultural Systems Management: AgroSecurity Concentration, BS",http://catalog.purdue.edu/preview_program.php?catoid=9&poid=12502&returnto=11239,Purdue_University
