Course,URL,University
Fine Arts,http://courses.cornell.edu/preview_program.php?catoid=33&poid=15977,Cornell University
French,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Fiber Science & Apparel Design,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16289,Cornell University
German Studies,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16089,Cornell University
Government,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16091,Cornell University
Graduate School,http://courses.cornell.edu/preview_entity.php?catoid=33&ent_oid=8397,Cornell University
Greek,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Hotel Administration,http://courses.cornell.edu/content.php?catoid=33&navoid=8434,Cornell University
Human Development,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16102,Cornell University
Human Ecology,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16105,Cornell University
Hebrew,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Hieroglyphic Egyptian,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Hindi,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
History,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16094,Cornell University
Hungarian,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
International Agriculture and Rural Development,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16121,Cornell University
Human Resource Studies,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16106,Cornell University
International and Comparative Labor,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16123,Cornell University
Industrial and Labor Relations Interdepartmental,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16118,Cornell University
Labor Economics,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16128,Cornell University
"Labor Relations, Law, and History",http://courses.cornell.edu/preview_program.php?catoid=33&poid=16130,Cornell University
Organizational Behavior,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16181,Cornell University
Social Statistics,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16221,Cornell University
Indonesian,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Information Science,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16112,Cornell University
Italian,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Japanese,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Judeo-Arabic,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Literature in Japanese,http://courses.cornell.edu/preview_program.php?catoid=33&poid=15982#core_61005,Cornell University
Jewish Studies,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16197,Cornell University
Kannada,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Khmer (Cambodian),http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Korean,http://courses.cornell.edu/content.php?catoid=33&navoid=8483#core_61007,Cornell University
Korean Literature,http://courses.cornell.edu/preview_program.php?catoid=33&poid=15982#core_61008,Cornell University
Landscape Architecture,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16132,Cornell University
Latin American Studies,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16134,Cornell University
Latin,http://courses.cornell.edu/content.php?catoid=33&navoid=8483,Cornell University
Law,http://courses.cornell.edu/preview_entity.php?catoid=33&ent_oid=8423,Cornell University
"Lesbian, Gay, Bisexual & Transgender Studies",http://courses.cornell.edu/preview_program.php?catoid=33&poid=16140,Cornell University
Linguistics,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16142,Cornell University
Latina/o Studies Program,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16136,Cornell University
Mechanical and Aerospace Engineering,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16219,Cornell University
Mathematics,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16149,Cornell University
Medieval Studies,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16153,Cornell University
Military Science,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16157,Cornell University
Materials Science and Engineering,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16146,Cornell University
Modern Greek,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16463,Cornell University
Music,http://courses.cornell.edu/preview_program.php?catoid=33&poid=16161,Cornell University
