Course,URL,University
CAS AH 201: Understanding Architecture,https://www.bu.edu/academics/cas/courses/cas-ah-201/,Boston University
CAS AH 205: History of World Architecture,https://www.bu.edu/academics/cas/courses/cas-ah-205/,Boston University
CAS AH 210: Learning to See,https://www.bu.edu/academics/cas/courses/cas-ah-210/,Boston University
CAS AH 215: Arts of Africa and Its Diaspora,https://www.bu.edu/academics/cas/courses/cas-ah-215/,Boston University
CAS AH 220: Islamic Art and Architecture,https://www.bu.edu/academics/cas/courses/cas-ah-220/,Boston University
CAS AH 225: The Arts of Asia,https://www.bu.edu/academics/cas/courses/cas-ah-225/,Boston University
CAS AH 232: Archaeology of Ancient Egypt,https://www.bu.edu/academics/cas/courses/cas-ah-232/,Boston University
CAS AH 233: The Arts of Greece,https://www.bu.edu/academics/cas/courses/cas-ah-233/,Boston University
CAS AH 234: The Art of Rome,https://www.bu.edu/academics/cas/courses/cas-ah-234/,Boston University
CAS AH 240: Medieval Art in Europe,https://www.bu.edu/academics/cas/courses/cas-ah-240/,Boston University
CAS AH 242: Latin American Art Since Contact,https://www.bu.edu/academics/cas/courses/cas-ah-242/,Boston University
CAS AH 257: Renaissance Art,https://www.bu.edu/academics/cas/courses/cas-ah-257/,Boston University
CAS AH 284: Arts in America,https://www.bu.edu/academics/cas/courses/cas-ah-284/,Boston University
CAS AH 295: History of Photography,https://www.bu.edu/academics/cas/courses/cas-ah-295/,Boston University
CAS AH 313: Imperial Reflections: Early Modern Islamic Art and Architecture,https://www.bu.edu/academics/cas/courses/cas-ah-313/,Boston University
CAS AH 314: After Genghis Khan: Art and Architecture in Central Asia and Iran,https://www.bu.edu/academics/cas/courses/cas-ah-314/,Boston University
CAS AH 316: African Diaspora Arts in the Americas,https://www.bu.edu/academics/cas/courses/cas-ah-316/,Boston University
CAS AH 317: From Morocco to Timbuktu: Art and Architecture at the Saharan Crossroads,https://www.bu.edu/academics/cas/courses/cas-ah-317/,Boston University
CAS AH 323: Topics in Latin American Art,https://www.bu.edu/academics/cas/courses/cas-ah-323/,Boston University
"CAS AH 325: Art, Media, and Buddhism",https://www.bu.edu/academics/cas/courses/cas-ah-325/,Boston University
CAS AH 326: Arts of Japan,https://www.bu.edu/academics/cas/courses/cas-ah-326/,Boston University
CAS AH 327: Arts of China,https://www.bu.edu/academics/cas/courses/cas-ah-327/,Boston University
CAS AH 331: Arts of Archaic Greece,https://www.bu.edu/academics/cas/courses/cas-ah-331/,Boston University
CAS AH 333: Arts of Classical Greece,https://www.bu.edu/academics/cas/courses/cas-ah-333/,Boston University
CAS AH 352: Venetian Renaissance Art,https://www.bu.edu/academics/cas/courses/cas-ah-352/,Boston University
CAS AH 353: Renaissance Architecture and Theory,https://www.bu.edu/academics/cas/courses/cas-ah-353/,Boston University
CAS AH 365: Baroque Arts in Northern Europe,https://www.bu.edu/academics/cas/courses/cas-ah-365/,Boston University
CAS AH 369: American Folk Art,https://www.bu.edu/academics/cas/courses/cas-ah-369/,Boston University
"CAS AH 377: American Furniture and Allied Arts, 1630-1830",https://www.bu.edu/academics/cas/courses/cas-ah-377/,Boston University
CAS AH 379: American Art and Culture in the Nineteenth Century,https://www.bu.edu/academics/cas/courses/cas-ah-379/,Boston University
CAS AH 380: Romanticism in Europe,https://www.bu.edu/academics/cas/courses/cas-ah-380/,Boston University
CAS AH 385: American Buildings and Landscapes,https://www.bu.edu/academics/cas/courses/cas-ah-385/,Boston University
CAS AH 386: Modern American Art,https://www.bu.edu/academics/cas/courses/cas-ah-386/,Boston University
