Course,URL,University
Pediatrics (PEDIAT),http://guide.wisc.edu/courses/pediat/,University of Wisconsin-Madison
Pharmaceutical Sciences (PHM SCI),http://guide.wisc.edu/courses/phm_sci/,University of Wisconsin-Madison
Pharmacology (PHMCOL-M),http://guide.wisc.edu/courses/phmcol_m/,University of Wisconsin-Madison
Pharmacy (PHARMACY),http://guide.wisc.edu/courses/pharmacy/,University of Wisconsin-Madison
Pharmacy Practice (PHM PRAC),http://guide.wisc.edu/courses/phm_prac/,University of Wisconsin-Madison
Philosophy (PHILOS),http://guide.wisc.edu/courses/philos/,University of Wisconsin-Madison
Physical Therapy (PHY THER),http://guide.wisc.edu/courses/phy_ther/,University of Wisconsin-Madison
Physician Assistant Program (PHY ASST),http://guide.wisc.edu/courses/phy_asst/,University of Wisconsin-Madison
Physics (PHYSICS),http://guide.wisc.edu/courses/physics/,University of Wisconsin-Madison
Physiology (PHYSIOL),http://guide.wisc.edu/courses/physiol/,University of Wisconsin-Madison
Plant Pathology (PL PATH),http://guide.wisc.edu/courses/pl_path/,University of Wisconsin-Madison
Political Science (POLI SCI),http://guide.wisc.edu/courses/poli_sci/,University of Wisconsin-Madison
Population Health Sciences (POP HLTH),http://guide.wisc.edu/courses/pop_hlth/,University of Wisconsin-Madison
Portuguese (Spanish and Portuguese) (PORTUG),http://guide.wisc.edu/courses/portug/,University of Wisconsin-Madison
Psychiatry (PSYCHIAT),http://guide.wisc.edu/courses/psychiat/,University of Wisconsin-Madison
Psychology (PSYCH),http://guide.wisc.edu/courses/psych/,University of Wisconsin-Madison
Public Health (PUBLHLTH),http://guide.wisc.edu/courses/publhlth/,University of Wisconsin-Madison
Radiology (RADIOL),http://guide.wisc.edu/courses/radiol/,University of Wisconsin-Madison
Real Estate and Urban Land Economics (REAL EST),http://guide.wisc.edu/courses/real_est/,University of Wisconsin-Madison
Rehabilitation Medicine (RHAB MED),http://guide.wisc.edu/courses/rhab_med/,University of Wisconsin-Madison
Rehabilitation Psychology and Special Education (RP & SE),http://guide.wisc.edu/courses/rp_se/,University of Wisconsin-Madison
Religious Studies (RELIG ST),http://guide.wisc.edu/courses/relig_st/,University of Wisconsin-Madison
Risk Management and Insurance (R M I),http://guide.wisc.edu/courses/r_m_i/,University of Wisconsin-Madison
Scandinavian Studies (SCAND ST),http://guide.wisc.edu/courses/scand_st/,University of Wisconsin-Madison
Science and Technology Studies (STS),http://guide.wisc.edu/courses/sts/,University of Wisconsin-Madison
Senior Medical Program (SR MED),http://guide.wisc.edu/courses/sr_med/,University of Wisconsin-Madison
Slavic (Slavic Languages) (SLAVIC),http://guide.wisc.edu/courses/slavic/,University of Wisconsin-Madison
Social and Administrative Pharmacy (S&A PHM),http://guide.wisc.edu/courses/s_a_phm/,University of Wisconsin-Madison
Social Work (SOC WORK),http://guide.wisc.edu/courses/soc_work/,University of Wisconsin-Madison
Sociology (SOC),http://guide.wisc.edu/courses/soc/,University of Wisconsin-Madison
Soil Science (SOIL SCI),http://guide.wisc.edu/courses/soil_sci/,University of Wisconsin-Madison
Spanish (Spanish and Portuguese) (SPANISH),http://guide.wisc.edu/courses/spanish/,University of Wisconsin-Madison
Statistics (STAT),http://guide.wisc.edu/courses/stat/,University of Wisconsin-Madison
Surgery (SURGERY),http://guide.wisc.edu/courses/surgery/,University of Wisconsin-Madison
Surgical Sciences (SURG SCI),http://guide.wisc.edu/courses/surg_sci/,University of Wisconsin-Madison
Theatre and Drama (THEATRE),http://guide.wisc.edu/courses/theatre/,University of Wisconsin-Madison
University Forum (UNIV FOR),http://guide.wisc.edu/courses/univ_for/,University of Wisconsin-Madison
Urban and Regional Planning (URB R PL),http://guide.wisc.edu/courses/urb_r_pl/,University of Wisconsin-Madison
Zoology (ZOOLOGY),http://guide.wisc.edu/courses/zoology/,University of Wisconsin-Madison
