Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Master of Business Administration (coursework) (42520),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c42
Master of Business Information  and Logistics Management (coursework) (41670),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c43
Master of Commerce (coursework) (41680),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c44
Master of Human Resources and Employment Relations (coursework) (41660),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c45
Master of Marketing (coursework) (41690),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c46
Master of Professional Accounting (coursework) (40610),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c47
Graduate Certificate in Social Impact (40260),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c48
Master of International Relations (coursework or coursework and dissertation) (11580),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c252
Master of Economics (coursework or coursework and dissertation) (42620),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c52
Master of Ocean Leadership (coursework) (62540),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1432
Graduate Diploma in Professional Education (31310),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c81
Master of Laws (coursework) (20500),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c88
Graduate Diploma in Law (20320),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c93
Doctor of Juridical Science (20810),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c95
Master of Building Information Modelling (coursework) (25540),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c408
Master of Petroleum Geoscience (coursework or coursework and dissertation) (73540),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1409
Master of Public Health (coursework or coursework and dissertation) (92550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c99
Doctor of Clinical Dentistry (90840),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c100
Graduate Certificate in Health Professions Education (90210),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c104
Graduate Certificate in Rural and Remote Medicine (90220),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c107
