Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Bachelor of Arts (Digital Media),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Digital-Media)-BA-ARTDIG1/local
Bachelor of Arts (Games and Interactivity),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Games-and-Interactivity)-BA-ARTGAM1/local
Bachelor of Arts (Games and Interactivity),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Games-and-Interactivity)-BA-ARTGAM2/local
Bachelor of Arts (Games and Interactivity)/ Bachelor of Computer Science,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Games-and-Interactivity)/-Bachelor-of-Computer-Science-BB-ARTGCS1/local
Bachelor of Arts (Games and Interactivity)/ Bachelor of Science (Computer Science and Software Engineering),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Games-and-Interactivity)/-Bachelor-of-Science-(Computer-Science-and-Software-Engineering)-BB-ARTGCS/local
Bachelor of Arts (Honours),,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-arts-honours/
Bachelor of Arts (International Studies and Chinese),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(International-Studies-and-Chinese)-BA-ARTISC/local
Bachelor of Arts (International Studies and Italian),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(International-Studies-and-Italian)-BA-ARTISI/local
Bachelor of Arts (International Studies and Japanese),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(International-Studies-and-Japanese)-BA-ARTISJ/local
Bachelor of Arts (International Studies),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(International-Studies)-BA-ARTIS1/local
Bachelor of Arts (Journalism),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Journalism)-BA-ARTJOU/local
Bachelor of Arts (Journalism),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Journalism)-BA-ARTJOU1/local
Bachelor of Arts (Literature),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Literature)-BA-ARTLIT/local
Bachelor of Arts (Media and Communication),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Media-and-Communication)-BA-ARTMCO2/local
Bachelor of Arts (Media and Communications),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Media-and-Communications)-BA-ARTMCO1/local
Bachelor of Arts (Media),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Media)-BA-ARTMED/local
Bachelor of Arts (Media),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Media)-BA-ARTMED1/local
Bachelor of Arts (Multimedia and Media),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Multimedia-and-Media)-BA-ARTMMM/local
Bachelor of Arts (Politics and Public Policy),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Politics-and-Public-Policy)-BA-ARTPOL/local
Bachelor of Arts (Politics and Public Policy),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Politics-and-Public-Policy)-BA-ARTPOL1/local
Bachelor of Arts (Professional Writing and Editing),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Professional-Writing-and-Editing)-BA-ARTPWE/local
Bachelor of Arts (Professional),,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-arts-professional/
Bachelor of Arts (Professional) [available 2018 only],,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-arts-professional-2018/
Bachelor of Arts (Psychology and Forensic Science),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Psychology-and-Forensic-Science)-BA-ARTFOR/local
Bachelor of Arts (Psychology and Forensic Science),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Psychology-and-Forensic-Science)-BA-ARTFOR1/local
Bachelor of Arts (Psychology and Psychophysiology),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Psychology-and-Psychophysiology)-BA-ARTPPS1/local
Bachelor of Arts (Psychology and Psychophysiology),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Psychology-and-Psychophysiology)-BA-ARTPPS2/local
Bachelor of Arts (Psychology and Sport Science),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Psychology-and-Sport-Science)-BA-ARTSPO/local
Bachelor of Arts (Psychology and Sport Science),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Psychology-and-Sport-Science)-BA-ARTSPO1/local
Bachelor of Arts (Psychology),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Psychology)-BA-ARTPSY/local
Bachelor of Arts (Psychology),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Psychology)-BA-ARTPSY1/local
Bachelor of Arts (Security and Counter Terrorism),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Security-and-Counter-Terrorism)-BA-ARTSCT/local
Bachelor of Arts (Sociology),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Sociology)-BA-ARTSOC/local
Bachelor of Arts (Sociology),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Sociology)-BA-ARTSOC1/local
Bachelor of Arts (Sustainability Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Sustainability-Management)-BA-ARTSUS/local
Bachelor of Arts (Sustainability Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts-(Sustainability-Management)-BA-ARTSUS1/local
Bachelor of Arts / Bachelor of Business,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-arts-bachelor-of-business/
Bachelor of Arts / Bachelor of Science,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-arts-bachelor-of-science/
Bachelor of Arts / Bachelor of Science [available 2018 only],,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-arts-bachelor-of-science-2018/
Bachelor of Arts [available 2018 only],,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-arts-2018/
Bachelor of Arts/ Bachelor of Business,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Arts/-Bachelor-of-Business-BB-ARTBUS/local
Bachelor of Arts/ Bachelor of Business [available 2018 only],,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-arts-bachelor-of-business-2018/
Bachelor of Aviation,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-aviation/
Bachelor of Aviation (Honours),,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-aviation-honours/
