Course,University,URL
HDP - Human Development Program,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HDP
HIAF - History of Africa,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HIAF
HIEA - History of East Asia,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HIEA
HIEU - History of Europe,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HIEU
"HIGR - History, Graduate","University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HIGR
HILA - History of Latin America,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HILA
"HILD - History, Lower Division","University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HILD
HINE - History of the Near East,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HINE
HISC - History of Science,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HISC
HITO - History Topics,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HITO
HIUS - History of the United States,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HIUS
HLAW - Health Law,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HLAW
HMNR - Human Rights,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HMNR
HUM - Humanities,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=HUM
INTL - International Studies,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=INTL
JAPN - Japanese Studies,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=JAPN
JUDA - Judaic Studies,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=JUDA
LATI - Latin American Studies,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LATI
LHCO - Leadership/Health Care Organiz,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LHCO
LIAB - Linguistics/Arabic,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LIAB
LIDS - Linguistics/Directed Stdy-Lang,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LIDS
LIFR - Linguistics/French,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LIFR
LIGM - Linguistics/German,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LIGM
LIGN - Linguistics/General,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LIGN
LIHL - Linguistics/Heritage Languages,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LIHL
LIIT - Linguistics/Italian,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LIIT
LIPO - Linguistics/Portuguese,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LIPO
LISL - Linguistics/Amer Sign Language,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LISL
LISP - Linguistics/Spanish,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LISP
LTCH - Literature/Chinese,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTCH
LTCO - Literature/Comparative,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTCO
LTCS - Literature/Cultural Studies,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTCS
LTEA - Literatures/East Asian,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTEA
LTEN - Literatures in English,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTEN
LTEU - Literature/European & Eurasian,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTEU
LTFR - Literature/French,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTFR
LTGK - Literature/Greek,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTGK
LTGM - Literature/German,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTGM
LTIT - Literature/Italian,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTIT
LTKO - Literature/Korean,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTKO
LTLA - Literature/Latin,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTLA
LTRU - Literature/Russian,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTRU
LTSP - Literature/Spanish,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTSP
LTTH - Literature/Theory,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTTH
LTWL - Literatures of the World,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTWL
LTWR - Literature/Writing,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=LTWR
MAE - Mechanical & Aerospace Engin,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MAE
MATH - Mathematics,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MATH
MATS - Materials Sci & Engineering,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MATS
MBC - MarineBiodiversity&Conservatn,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MBC
MCWP - Muir College Writing Program,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MCWP
MDE - Medical Device Engineering,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MDE
MED - Medicine,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MED
MGT - Rady School of Management,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MGT
MGTA - RadySchMgt Business Analytics,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MGTA
MGTF - Rady Sch of Management Finance,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MGTF
MMW - Making of the Modern World,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MMW
MSED - Mathematics & Science Educ,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MSED
MUIR - Muir College,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MUIR
MUS - Music,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=MUS
NANO - NanoEngineering,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=NANO
NEU - Neurosciences,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=NEU
NEUG - Neurosciences/Graduate,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=NEUG
OPTH - Ophthalmology,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=OPTH
ORTH - Orthopaedics,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=ORTH
PATH - Pathology,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=PATH
PEDS - Pediatrics,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=PEDS
PHAR - Pharmacology,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=PHAR
PHIL - Philosophy,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=PHIL
PHYS - Physics,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=PHYS
POLI - Political Science,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=POLI
PSY - Psychiatry,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=PSY
PSYC - Psychology,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=PSYC
RAD - Radiology,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=RAD
"RELI - Religion, Study of","University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=RELI
REV - Revelle College,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=REV
RMAS - Radiation Med & Applied Sci,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=RMAS
RMED - Reproductive Medicine,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=RMED
SE - Structural Engineering,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SE
SIO - Scripps Inst of Oceanography,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SIO
SIOB - Scripps Inst of Oceanogr/OBP,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SIOB
SIOC - Scripps Inst of Oceanogr/COAP,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SIOC
SIOG - Scripps Inst of Oceanogr/GEO,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SIOG
SOCE - Soc/Ind Research & Honors Prog,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SOCE
SOCG - Soc/Graduate,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SOCG
SOCI - Sociology,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SOCI
SOMC - School of Medicine Core Crses,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SOMC
SOMI - Sch of Med Interdisciplinary,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SOMI
SPPS - Pharmacy,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SPPS
SURG - Surgery,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=SURG
TDAC - Theatre / Acting,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDAC
TDDE - Theatre / Design,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDDE
TDDM - Dance/Dance Making,"University of California, San Diego",http://courses.ucsd.edu/courseList.aspx?name=TDDM
